id|name|category|image|model_number|brand|color_family|link|newprice|oldprice
ST574EL13BJY|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Gardians of Galaxy  I6-T-307|Mobile Cases & Covers|https://f.wadicdn.com/product/68/063/1-product.jpg|I6-T-307|Stylizedd|purple|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-gardians-of-galaxy-i6-t-307-36086.html|89|89
ST574EL48TVJ|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Camel Crossing|Mobile Cases & Covers|https://f.wadicdn.com/product/15/584/1-product.jpg|S5-S-74M|Stylizedd|beige|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-camel-crossing-48551.html|69|69
ST574EL13BRQ|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - The Mighty Eagle - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/68/263/1-product.jpg|I6-S-36|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-the-mighty-eagle-angry-birds-36286.html|69|69
ST574EL13BCG|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Convergence (Green)  I6-T-107|Mobile Cases & Covers|https://f.wadicdn.com/product/68/853/1-product.jpg|I6-T-107|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-convergence-green-i6-t-107-35886.html|89|89
ST574EL14BCF|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Convergence (Black)  I6-T-106|Mobile Cases & Covers|https://f.wadicdn.com/product/58/853/1-product.jpg|I6-T-106|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-convergence-black-i6-t-106-35885.html|89|89
ST574EL14BRP|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Matilda - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/58/263/1-product.jpg|I6-S-35|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-matilda-angry-birds-36285.html|69|69
ST574EL91QUU|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Fading Parquet|Mobile Cases & Covers|https://f.wadicdn.com/product/80/564/1-product.jpg|I6-S-207M|Stylizedd|browns|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-fading-parquet-46508.html|69|69
ST574EL45SFE|Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Gloss Finish - Lady Liberty - Grey|Mobile Cases & Covers|https://f.wadicdn.com/product/45/474/1-product.jpg|N4-S-218|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-gloss-finish-lady-liberty-grey-47454.html|69|69
ST574EL14AYJ|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Indian Nights  I6-T-6|Mobile Cases & Covers|https://f.wadicdn.com/product/58/753/1-product.jpg|I6-T-6|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-indian-nights-i6-t-6-35785.html|89|89
CA727EL43QIA|Catalyst Floating Lanyard CATFLAN250|Mobile Cases & Covers|https://f.wadicdn.com/product/65/0431/1-product.jpg|CATFLAN250|Catalyst|black|https://en-ae.wadi.com/catalyst-floating-lanyard-catflan250-134056.html|89|89
CA727EL45QHY|Catalyst Case CATIPHO6GRE|Mobile Cases & Covers|https://f.wadicdn.com/product/45/0431/1-product.jpg|CATIPHO6GRE|Catalyst|multicolor|https://en-ae.wadi.com/catalyst-case-catipho6gre-134054.html|272|272
CA727EL44QHZ|Catalyst Case CATIPHO6MAR|Mobile Cases & Covers|https://f.wadicdn.com/product/55/0431/1-product.jpg|CATIPHO6MAR|Catalyst|multicolor|https://en-ae.wadi.com/catalyst-case-catipho6mar-134055.html|272|272
ST574EL50UKR|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - I love moustashe|Mobile Cases & Covers|https://f.wadicdn.com/product/94/984/1-product.jpg|S6-S-153M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-i-love-moustashe-48949.html|69|69
ST574EL14BJX|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Reigning glory  I6-T-306|Mobile Cases & Covers|https://f.wadicdn.com/product/58/063/1-product.jpg|I6-T-306|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-reigning-glory-i6-t-306-36085.html|89|89
ST574EL15AUM|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Paris - Eiffel Tower|Mobile Cases & Covers|https://f.wadicdn.com/product/48/653/1-product.jpg|I6-S-206|Stylizedd|blue|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-paris-eiffel-tower-35684.html|69|69
ST574EL15BJW|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Fighting the Ultron  I6-T-305|Mobile Cases & Covers|https://f.wadicdn.com/product/48/063/1-product.jpg|I6-T-305|Stylizedd|prints|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-fighting-the-ultron-i6-t-305-36084.html|89|89
ST574EL61VLE|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Falling Umbrellas|Mobile Cases & Covers|https://f.wadicdn.com/product/83/694/1-product.jpg|S6E-S-211M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-falling-umbrellas-49638.html|69|69
ST574EL15BRO|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Chuck - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/48/263/1-product.jpg|I6-S-34|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-chuck-angry-birds-36284.html|69|69
ST574EL50UON|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Stop Wars|Mobile Cases & Covers|https://f.wadicdn.com/product/94/094/1-product.jpg|S6-S-245M|Stylizedd|purple|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-stop-wars-49049.html|69|69
ST574EL15AYI|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Indian Bride  I6-T-5|Mobile Cases & Covers|https://f.wadicdn.com/product/48/753/1-product.jpg|I6-T-5|Stylizedd|red|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-indian-bride-i6-t-5-35784.html|89|89
ST574EL16AQP|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Kitty Daisy Dots|Mobile Cases & Covers|https://f.wadicdn.com/product/38/553/1-product.jpg|I6-S-168|Stylizedd|pink|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-kitty-daisy-dots-35583.html|69|69
ST574EL66RDL|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Fashion statement|Mobile Cases & Covers|https://f.wadicdn.com/product/33/764/1-product.jpg|I6P-S-122M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-fashion-statement-46733.html|69|69
ST574EL77VGS|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Deep Chevron|Mobile Cases & Covers|https://f.wadicdn.com/product/22/594/1-product.jpg|S6E-S-102M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-deep-chevron-49522.html|69|69
CA727EL49QHU|Catalyst Case CATIPHO6PWHT|Mobile Cases & Covers|https://f.wadicdn.com/product/05/0431/1-product.jpg|CATIPHO6PWHT|Catalyst|white|https://en-ae.wadi.com/catalyst-case-catipho6pwht-134050.html|299|299
ST574EL15BGA|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Paris Heights  I6-T-205|Mobile Cases & Covers|https://f.wadicdn.com/product/48/953/1-product.jpg|I6-T-205|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-paris-heights-i6-t-205-35984.html|89|89
CA727EL47QHW|Catalyst Case CATIPHO6RES|Mobile Cases & Covers|https://f.wadicdn.com/product/25/0431/1-product.jpg|CATIPHO6RES|Catalyst|multicolor|https://en-ae.wadi.com/catalyst-case-catipho6res-134052.html|272|272
ST574EL16AUL|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Paris Heights|Mobile Cases & Covers|https://f.wadicdn.com/product/38/653/1-product.jpg|I6-S-205|Stylizedd|silver|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-paris-heights-35683.html|69|69
ST574EL16BJV|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Zipper  I6-T-304|Mobile Cases & Covers|https://f.wadicdn.com/product/38/063/1-product.jpg|I6-T-304|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-zipper-i6-t-304-36083.html|89|89
ST574EL16BCD|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - English Flannel  I6-T-104|Mobile Cases & Covers|https://f.wadicdn.com/product/38/853/1-product.jpg|I6-T-104|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-english-flannel-i6-t-104-35883.html|89|89
ST574EL48QWL|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Street Fighter|Mobile Cases & Covers|https://f.wadicdn.com/product/15/564/1-product.jpg|I6-S-246M|Stylizedd|red|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-street-fighter-46551.html|69|69
ST574EL77VOK|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Curvy Blue|Mobile Cases & Covers|https://f.wadicdn.com/product/22/794/1-product.jpg|S6E-S-289M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-curvy-blue-49722.html|69|69
ST574EL16AYH|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Cozy Garden  I6-T-4|Mobile Cases & Covers|https://f.wadicdn.com/product/38/753/1-product.jpg|I6-T-4|Stylizedd|neutrals|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-cozy-garden-i6-t-4-35783.html|89|89
ST574EL16BFZ|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Paper Planes  I6-T-204|Mobile Cases & Covers|https://f.wadicdn.com/product/38/953/1-product.jpg|I6-T-204|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-paper-planes-i6-t-204-35983.html|89|89
ST574EL64QGL|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Cute Mummy|Mobile Cases & Covers|https://f.wadicdn.com/product/53/164/1-product.jpg|I5-S-156M|Stylizedd|beige|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-cute-mummy-46135.html|69|69
ST574EL64RDN|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Birds of a feather|Mobile Cases & Covers|https://f.wadicdn.com/product/53/764/1-product.jpg|I6P-S-124M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-birds-of-a-feather-46735.html|69|69
ME661EL56GJV|Mercedes Line Leather Booktype for iPhone6/6s (Navy Blue) - MEFLBKP6PLNA|Mobile Cases & Covers|https://f.wadicdn.com/product/34/3721/1-product.jpg|MEFLBKP6PLNA|Mercedes|blue|https://en-ae.wadi.com/mercedes-line-leather-booktype-for-iphone6-6s-navy-blue-meflbkp6plna-127343.html|133|133
ME661EL60GJR|Mercedes Line Leather Booktype for iPhone6/6s (Black) - MEFLBKP6EMSBK|Mobile Cases & Covers|https://f.wadicdn.com/product/93/3721/1-product.jpg|MEFLBKP6EMSBK|Mercedes|black|https://en-ae.wadi.com/mercedes-line-leather-booktype-for-iphone6-6s-black-meflbkp6emsbk-127339.html|133|133
ST574EL17AUK|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Paper Planes|Mobile Cases & Covers|https://f.wadicdn.com/product/28/653/1-product.jpg|I6-S-204|Stylizedd|white|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-paper-planes-35682.html|69|69
ST574EL64QKH|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Superman|Mobile Cases & Covers|https://f.wadicdn.com/product/53/264/1-product.jpg|I5-S-248M|Stylizedd|orange|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-superman-46235.html|69|69
ST574EL64QZR|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - The Blues - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/53/664/1-product.jpg|I6-S-33M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-the-blues-angry-birds-46635.html|69|69
ST574EL17BJU|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Zebra Lines  I6-T-303|Mobile Cases & Covers|https://f.wadicdn.com/product/28/063/1-product.jpg|I6-T-303|Stylizedd|animalprint|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-zebra-lines-i6-t-303-36082.html|89|89
ST574EL16BRN|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - The Blues - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/38/263/1-product.jpg|I6-S-33|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-the-blues-angry-birds-36283.html|69|69
SA766EL86ZMZ|Samsung Flip Cover (Compatible with Samsung Galaxy S6)|Mobile Cases & Covers|https://f.wadicdn.com/product/31/843/1-product.jpg|Flip Cover|Samsung|black|https://en-ae.wadi.com/samsung-flip-cover-compatible-with-samsung-galaxy-s6-34813.html|106|120
ST574EL64RHJ|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Lady Liberty - Grey|Mobile Cases & Covers|https://f.wadicdn.com/product/53/864/1-product.jpg|I6P-S-218M|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-lady-liberty-grey-46835.html|69|69
ST574EL17BCC|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Chocolate Bite  I6-T-103|Mobile Cases & Covers|https://f.wadicdn.com/product/28/853/1-product.jpg|I6-T-103|Stylizedd|browns|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-chocolate-bite-i6-t-103-35882.html|89|89
SA766EL85UWW|Samsung Galaxy Alpha 4 S View Cover, Mobile Cases & Covers (Compatible with Galaxy ALPHA)|Mobile Cases & Covers|https://f.wadicdn.com/product/41/141/1-product.jpg|S View Cover|Samsung|gold|https://en-ae.wadi.com/samsung-galaxy-alpha-4-s-view-cover-mobile-cases-covers-compatible-with-galaxy-alpha-14114.html|172|196
ST574EL64QOD|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Arab Links|Mobile Cases & Covers|https://f.wadicdn.com/product/53/364/1-product.jpg|I5-S-50M|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-arab-links-46335.html|69|69
ST574EL17AYG|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Shaky lines  I6-T-3|Mobile Cases & Covers|https://f.wadicdn.com/product/28/753/1-product.jpg|I6-T-3|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-shaky-lines-i6-t-3-35782.html|89|89
ME661EL55GJW|Mercedes Dynamic Mettalic Plate for iPhone6/6s (Black) - MEHCP6BK|Mobile Cases & Covers|https://f.wadicdn.com/product/44/3721/1-product.jpg|MEHCP6BK|Mercedes|black|https://en-ae.wadi.com/mercedes-dynamic-mettalic-plate-for-iphone6-6s-black-mehcp6bk-127344.html|95|95
ST574EL64RSX|Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Poly Panda|Mobile Cases & Covers|https://f.wadicdn.com/product/53/174/1-product.jpg|LG3-S-203M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-poly-panda-47135.html|69|69
ST574EL18AYF|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Floating Ameoba  I6-T-2|Mobile Cases & Covers|https://f.wadicdn.com/product/18/753/1-product.jpg|I6-T-2|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-floating-ameoba-i6-t-2-35781.html|89|89
ST574EL64RLF|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Age of tree|Mobile Cases & Covers|https://f.wadicdn.com/product/53/964/1-product.jpg|I6P-S-301M|Stylizedd|browns|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-age-of-tree-46935.html|69|69
ST574EL18AUJ|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Poly Panda|Mobile Cases & Covers|https://f.wadicdn.com/product/18/653/1-product.jpg|I6-S-203|Stylizedd|white|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-poly-panda-35681.html|69|69
ST574EL17BRM|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Bomb - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/28/263/1-product.jpg|I6-S-32|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-bomb-angry-birds-36282.html|69|69
ST574EL64RPB|Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - English Flannel|Mobile Cases & Covers|https://f.wadicdn.com/product/53/074/1-product.jpg|LG3-S-104M|Stylizedd|red|https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-english-flannel-47035.html|69|69
ST574EL18AQN|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Street Fighter - Ken -White|Mobile Cases & Covers|https://f.wadicdn.com/product/18/553/1-product.jpg|I6-S-166|Stylizedd|white|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-street-fighter-ken-white-35581.html|69|69
ST574EL18BCB|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Deep Chevron  I6-T-102|Mobile Cases & Covers|https://f.wadicdn.com/product/18/853/1-product.jpg|I6-T-102|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-deep-chevron-i6-t-102-35881.html|89|89
ST574EL18BFX|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Poly Owl  I6-T-202|Mobile Cases & Covers|https://f.wadicdn.com/product/18/953/1-product.jpg|I6-T-202|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-poly-owl-i6-t-202-35981.html|89|89
ST574EL19AQM|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Street Fighter - Ken Red|Mobile Cases & Covers|https://f.wadicdn.com/product/08/553/1-product.jpg|I6-S-165|Stylizedd|red|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-street-fighter-ken-red-35580.html|69|69
ST574EL42VEF|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Jungle Stripes|Mobile Cases & Covers|https://f.wadicdn.com/product/75/494/1-product.jpg|S6E-S-43|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-jungle-stripes-49457.html|69|69
ST574EL48RAH|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Arabian Star|Mobile Cases & Covers|https://f.wadicdn.com/product/15/664/1-product.jpg|I6-S-48M|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-arabian-star-46651.html|69|69
ST574EL42VAJ|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Spidey in Air|Mobile Cases & Covers|https://f.wadicdn.com/product/75/394/1-product.jpg|S6E-S-240|Stylizedd|black|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-spidey-in-air-49357.html|69|69
ST574EL19AUI|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Poly Owl|Mobile Cases & Covers|https://f.wadicdn.com/product/08/653/1-product.jpg|I6-S-202|Stylizedd|white|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-poly-owl-35680.html|69|69
ST574EL18BJT|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - WTF?  I6-T-302|Mobile Cases & Covers|https://f.wadicdn.com/product/18/063/1-product.jpg|I6-T-302|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-wtf-i6-t-302-36081.html|89|89
ST574EL18BRL|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Red - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/18/263/1-product.jpg|I6-S-31|Stylizedd|red|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-red-angry-birds-36281.html|69|69
ST574EL19BCA|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Chevy Lime  I6-T-101|Mobile Cases & Covers|https://f.wadicdn.com/product/08/853/1-product.jpg|I6-T-101|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-chevy-lime-i6-t-101-35880.html|89|89
ST574EL44UHB|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Fist of Fury|Mobile Cases & Covers|https://f.wadicdn.com/product/55/884/1-product.jpg|S6-S-66|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-fist-of-fury-48855.html|69|69
SW618EL68QKX|Switcheasy XRay TPU Bumper+PC Liner- AP-21-144-11|Mobile Cases & Covers|https://f.wadicdn.com/product/13/1431/1-product.jpg|AP-21-144-11|Switch Easy|black|https://en-ae.wadi.com/switcheasy-xray-tpu-bumper-pc-liner-ap-21-144-11-134131.html|79|79
SW618EL61QLE|Switcheasy 0.35 Ultra Slim PP Case- AP-21-126-12|Mobile Cases & Covers|https://f.wadicdn.com/product/83/1431/1-product.jpg|AP-21-126-12|Switch Easy|white|https://en-ae.wadi.com/switcheasy-0-35-ultra-slim-pp-case-ap-21-126-12-134138.html|49|49
ST574EL19BFW|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - New York - Skyscraper  I6-T-201|Mobile Cases & Covers|https://f.wadicdn.com/product/08/953/1-product.jpg|I6-T-201|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-new-york-skyscraper-i6-t-201-35980.html|89|89
ST574EL19AYE|Stylizedd Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Wall of diamonds I6-T-1|Mobile Cases & Covers|https://f.wadicdn.com/product/08/753/1-product.jpg|I6-T-1|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-wall-of-diamonds-i6-t-1-35780.html|89|89
ST574EL44TJZ|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Be Different|Mobile Cases & Covers|https://f.wadicdn.com/product/55/284/1-product.jpg|S5-S-9|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-be-different-48255.html|69|69
SW618EL89QNY|SwitchEasy N Plus TPU Imd Case- AP-22-145-27|Mobile Cases & Covers|https://f.wadicdn.com/product/01/2431/1-product.jpg|AP-22-145-27|Switch Easy|gold|https://en-ae.wadi.com/switcheasy-n-plus-tpu-imd-case-ap-22-145-27-134210.html|94|94
SW618EL67QKY|Switcheasy N-Plus TPU IMD Case- AP-21-145-11|Mobile Cases & Covers|https://f.wadicdn.com/product/23/1431/1-product.jpg|AP-21-145-11|Switch Easy|black|https://en-ae.wadi.com/switcheasy-n-plus-tpu-imd-case-ap-21-145-11-134132.html|76|76
ST574EL19BVG|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Pick a daisy|Mobile Cases & Covers|https://f.wadicdn.com/product/08/363/1-product.jpg|I6-S-130|Stylizedd|prints|https://en-ae.wadi.com/apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-pick-a-daisy-36380.html|69|69
ST574EL44TZJ|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Purple Leather|Mobile Cases & Covers|https://f.wadicdn.com/product/55/684/1-product.jpg|S6-S-172|Stylizedd|purple|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-purple-leather-48655.html|69|69
SW618EL59QLG|Switcheasy 0.35 Ultra Slim PP Case- AP-21-126-22|Mobile Cases & Covers|https://f.wadicdn.com/product/04/1431/1-product.jpg|AP-21-126-22|Switch Easy|yellow|https://en-ae.wadi.com/switcheasy-0-35-ultra-slim-pp-case-ap-21-126-22-134140.html|49|49
ST574EL44UOT|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Moussy Basha|Mobile Cases & Covers|https://f.wadicdn.com/product/55/094/1-product.jpg|S6-S-250M|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-moussy-basha-49055.html|69|69
ST574EL44TNV|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Love Doodle|Mobile Cases & Covers|https://f.wadicdn.com/product/55/384/1-product.jpg|S5-S-184M|Stylizedd|pink|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-love-doodle-48355.html|69|69
